Wavelength(nm)	R_simulated	R_experimental
3.937500e+02	0.494671	0.196680
3.940000e+02	0.494247	0.197450
3.942500e+02	0.493809	0.198270
3.945000e+02	0.493355	0.198670
3.947500e+02	0.492887	0.198580
3.950000e+02	0.492403	0.198140
3.952500e+02	0.491905	0.198000
3.955000e+02	0.491393	0.198120
3.957500e+02	0.490866	0.198210
3.960000e+02	0.490324	0.198430
3.962500e+02	0.489768	0.198610
3.965000e+02	0.489198	0.198470
3.967500e+02	0.488614	0.198110
3.970000e+02	0.488016	0.198090
3.972500e+02	0.487404	0.197950
3.975000e+02	0.486779	0.197770
3.977500e+02	0.486139	0.197370
3.980000e+02	0.485486	0.196710
3.982500e+02	0.484819	0.197080
3.985000e+02	0.484139	0.196830
3.987500e+02	0.483446	0.196040
3.990000e+02	0.482739	0.196320
3.992500e+02	0.482020	0.197230
3.995000e+02	0.481287	0.197640
3.997500e+02	0.480540	0.198070
4.000000e+02	0.479781	0.198260
4.002500e+02	0.479009	0.205840
4.005000e+02	0.478224	0.233160
4.007500e+02	0.477427	0.129230
