Wavelength(nm)	R_simulated	R_experimental
3.937500e+02	0.172020	0.187940
3.940000e+02	0.169386	0.187420
3.942500e+02	0.166788	0.187170
3.945000e+02	0.164224	0.186690
3.947500e+02	0.161696	0.185710
3.950000e+02	0.159203	0.184660
3.952500e+02	0.156747	0.184030
3.955000e+02	0.154328	0.183590
3.957500e+02	0.151946	0.182990
3.960000e+02	0.149602	0.182380
3.962500e+02	0.147295	0.181710
3.965000e+02	0.145026	0.180750
3.967500e+02	0.142796	0.179580
3.970000e+02	0.140605	0.178640
3.972500e+02	0.138453	0.177750
3.975000e+02	0.136340	0.176690
3.977500e+02	0.134267	0.175520
3.980000e+02	0.132234	0.174190
3.982500e+02	0.130240	0.173490
3.985000e+02	0.128288	0.172300
3.987500e+02	0.126375	0.170680
3.990000e+02	0.124503	0.170060
3.992500e+02	0.122673	0.170250
3.995000e+02	0.120883	0.170020
3.997500e+02	0.119134	0.169760
4.000000e+02	0.117427	0.169290
4.002500e+02	0.115761	0.173690
4.005000e+02	0.114137	0.191130
4.007500e+02	0.112554	0.122300
