Wavelength(nm)	R_simulated	R_experimental
3.937500e+02	0.423836	0.163680
3.940000e+02	0.421645	0.163350
3.942500e+02	0.419446	0.163500
3.945000e+02	0.417240	0.163640
3.947500e+02	0.415026	0.163220
3.950000e+02	0.412804	0.162540
3.952500e+02	0.410574	0.162560
3.955000e+02	0.408337	0.162770
3.957500e+02	0.406093	0.162390
3.960000e+02	0.403842	0.161930
3.962500e+02	0.401584	0.161720
3.965000e+02	0.399319	0.161280
3.967500e+02	0.397047	0.160670
3.970000e+02	0.394769	0.160460
3.972500e+02	0.392485	0.160020
3.975000e+02	0.390194	0.159270
3.977500e+02	0.387897	0.158500
3.980000e+02	0.385595	0.157480
3.982500e+02	0.383286	0.157980
3.985000e+02	0.380973	0.157340
3.987500e+02	0.378654	0.155450
3.990000e+02	0.376330	0.155330
3.992500e+02	0.374001	0.156520
3.995000e+02	0.371667	0.156620
3.997500e+02	0.369328	0.156740
4.000000e+02	0.366984	0.156480
4.002500e+02	0.364637	0.168440
4.005000e+02	0.362285	0.212090
4.007500e+02	0.359929	0.048860
