Wavelength(nm)	R_simulated	R_experimental
3.812500e+02	0.101125	0.116940
3.815000e+02	0.098702	0.117000
3.817500e+02	0.096378	0.116580
3.820000e+02	0.094151	0.115710
3.822500e+02	0.092018	0.115020
3.825000e+02	0.089980	0.114490
3.827500e+02	0.088034	0.113750
3.830000e+02	0.086179	0.112850
3.832500e+02	0.084414	0.112020
3.835000e+02	0.082737	0.111630
3.837500e+02	0.081147	0.111770
3.840000e+02	0.079641	0.110970
3.842500e+02	0.078219	0.109940
3.845000e+02	0.076880	0.109150
3.847500e+02	0.075622	0.108630
3.850000e+02	0.074444	0.107750
3.852500e+02	0.073344	0.107260
3.855000e+02	0.072322	0.106450
3.857500e+02	0.071375	0.105490
3.860000e+02	0.070503	0.105240
3.862500e+02	0.069705	0.105000
3.865000e+02	0.068980	0.104450
3.867500e+02	0.068326	0.103480
3.870000e+02	0.067742	0.102470
3.872500e+02	0.067228	0.101240
3.875000e+02	0.066781	0.100240
3.877500e+02	0.066402	0.099890
3.880000e+02	0.066088	0.099590
3.882500e+02	0.065840	0.099070
3.885000e+02	0.065655	0.098210
3.887500e+02	0.065533	0.097380
3.890000e+02	0.065473	0.096580
3.892500e+02	0.065473	0.096350
3.895000e+02	0.065534	0.096000
3.897500e+02	0.065653	0.095090
3.900000e+02	0.065831	0.094760
3.902500e+02	0.066065	0.094360
3.905000e+02	0.066354	0.092970
3.907500e+02	0.066697	0.092170
3.910000e+02	0.067095	0.092240
3.912500e+02	0.067545	0.091320
3.915000e+02	0.068046	0.089690
3.917500e+02	0.068598	0.088880
3.920000e+02	0.069199	0.088620
3.922500e+02	0.069848	0.087500
3.925000e+02	0.070545	0.086220
3.927500e+02	0.071287	0.085300
3.930000e+02	0.072074	0.084930
3.932500e+02	0.072905	0.084500
3.935000e+02	0.073779	0.084400
3.937500e+02	0.074694	0.084090
3.940000e+02	0.075651	0.083630
3.942500e+02	0.076647	0.083230
3.945000e+02	0.077681	0.082790
3.947500e+02	0.078753	0.082110
3.950000e+02	0.079861	0.081360
3.952500e+02	0.081005	0.080880
3.955000e+02	0.082184	0.080300
3.957500e+02	0.083395	0.079420
3.960000e+02	0.084639	0.078790
3.962500e+02	0.085914	0.078770
3.965000e+02	0.087220	0.078440
3.967500e+02	0.088554	0.077510
3.970000e+02	0.089917	0.076590
3.972500e+02	0.091307	0.075390
3.975000e+02	0.092724	0.074140
3.977500e+02	0.094166	0.073070
3.980000e+02	0.095633	0.072100
3.982500e+02	0.097124	0.072590
3.985000e+02	0.098637	0.072350
3.987500e+02	0.100172	0.070940
3.990000e+02	0.101727	0.070640
3.992500e+02	0.103303	0.071130
3.995000e+02	0.104899	0.070710
3.997500e+02	0.106513	0.070320
4.000000e+02	0.108145	0.070000
4.002500e+02	0.109794	0.079170
4.005000e+02	0.111459	0.112830
4.007500e+02	0.113139	-0.013420
