# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: GaN (cubico) v2 | Input: 340.00 nm | Optimized: 342.61 nm
# Layer 2: SiC | Input: 1560.00 nm | Optimized: 1543.02 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
5.740000000000000000e+02	2.356457567454587121e+01
5.750000000000000000e+02	2.238773674080466947e+01
5.760000000000000000e+02	2.088866149427663288e+01
5.770000000000000000e+02	1.909492206388672031e+01
5.780000000000000000e+02	1.704373385357912696e+01
5.790000000000000000e+02	1.478326550815699214e+01
5.800000000000000000e+02	1.238441392708190314e+01
5.810000000000000000e+02	9.927934451166096963e+00
5.820000000000000000e+02	7.512927390449879894e+00
5.830000000000000000e+02	5.262471046992741819e+00
5.840000000000000000e+02	3.294370397215292456e+00
5.850000000000000000e+02	1.724893434295971417e+00
5.860000000000000000e+02	6.565527445273744434e-01
5.870000000000000000e+02	1.526484460161565693e-01
5.880000000000000000e+02	2.332218517206605668e-01
5.890000000000000000e+02	8.704560677356951715e-01
5.900000000000000000e+02	1.995864749578972308e+00
5.910000000000000000e+02	3.511404341153321340e+00
5.920000000000000000e+02	5.304199589911975821e+00
5.930000000000000000e+02	7.255126231226924460e+00
5.940000000000000000e+02	9.266264766965674582e+00
5.950000000000000000e+02	1.123675576673814014e+01
5.960000000000000000e+02	1.310039247744894375e+01
5.970000000000000000e+02	1.480762793059414584e+01
5.980000000000000000e+02	1.630674867711636011e+01
5.990000000000000000e+02	1.756771914503756449e+01
6.000000000000000000e+02	1.857875480727801687e+01
6.010000000000000000e+02	1.932527402334208944e+01
6.020000000000000000e+02	1.980304138327433350e+01
6.030000000000000000e+02	2.001160347679239493e+01
6.040000000000000000e+02	1.995184266128378425e+01
6.050000000000000000e+02	1.962774337776279765e+01
6.060000000000000000e+02	1.904485877820050632e+01
6.070000000000000000e+02	1.821387180410453510e+01
6.080000000000000000e+02	1.714789894348246690e+01
6.090000000000000000e+02	1.586067915858219557e+01
