# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (cubico) | Input: 100.00 nm | Optimized: 80.66 nm
# Layer 2: SiC | Input: 1480.00 nm | Optimized: 1488.88 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
6.770000000000000000e+02	2.030524670480537353e+01
6.780000000000000000e+02	2.118902899089734859e+01
6.790000000000000000e+02	2.206647667451469275e+01
6.800000000000000000e+02	2.292448974938442774e+01
6.810000000000000000e+02	2.375108249605286659e+01
6.820000000000000000e+02	2.453550185409304873e+01
6.830000000000000000e+02	2.526829424270790270e+01
6.840000000000000000e+02	2.594130276115998868e+01
6.850000000000000000e+02	2.654764007373847789e+01
6.860000000000000000e+02	2.708164324372849308e+01
6.870000000000000000e+02	2.753881093833420834e+01
6.880000000000000000e+02	2.791573016163803800e+01
6.890000000000000000e+02	2.820999868344116734e+01
6.900000000000000000e+02	2.842016817036738274e+01
6.910000000000000000e+02	2.854569864236852084e+01
6.920000000000000000e+02	2.858685302297028485e+01
6.930000000000000000e+02	2.854462893061441520e+01
6.940000000000000000e+02	2.842070608082021010e+01
6.950000000000000000e+02	2.821740380257138980e+01
6.960000000000000000e+02	2.793764837118013489e+01
6.970000000000000000e+02	2.758494766140708876e+01
6.980000000000000000e+02	2.716334156800312627e+01
6.990000000000000000e+02	2.667740934785543772e+01
7.000000000000000000e+02	2.613231193795427032e+01
7.010000000000000000e+02	2.553379383757177479e+01
7.020000000000000000e+02	2.488818169331999286e+01
7.030000000000000000e+02	2.420237861414160818e+01
7.040000000000000000e+02	2.348385123179131284e+01
7.050000000000000000e+02	2.274060867522708662e+01
7.060000000000000000e+02	2.198120638200263954e+01
7.070000000000000000e+02	2.121465350023225227e+01
7.080000000000000000e+02	2.045027230423092135e+01
7.090000000000000000e+02	1.969760273853408350e+01
7.100000000000000000e+02	1.896629210471900251e+01
7.110000000000000000e+02	1.826596785158587721e+01
7.120000000000000000e+02	1.760609509761719949e+01
7.130000000000000000e+02	1.699582157549818007e+01
7.140000000000000000e+02	1.644382143311899469e+01
7.150000000000000000e+02	1.595818275679411613e+01
7.160000000000000000e+02	1.554626553721994142e+01
7.170000000000000000e+02	1.521452540160704459e+01
7.180000000000000000e+02	1.496834459809602080e+01
7.190000000000000000e+02	1.481187944508265986e+01
7.200000000000000000e+02	1.474793203076883330e+01
7.210000000000000000e+02	1.477785309423256876e+01
7.220000000000000000e+02	1.490144121215633888e+01
7.230000000000000000e+02	1.511686463737036945e+01
7.240000000000000000e+02	1.542077505164148477e+01
7.250000000000000000e+02	1.580842243829447469e+01
7.260000000000000000e+02	1.627379769218079630e+01
7.270000000000000000e+02	1.680980638344657052e+01
7.280000000000000000e+02	1.740846506865307575e+01
7.290000000000000000e+02	1.806111087342059562e+01
7.300000000000000000e+02	1.875862034448078930e+01
7.310000000000000000e+02	1.949165390851034374e+01
7.320000000000000000e+02	2.025078366404975228e+01
7.330000000000000000e+02	2.102661504344717969e+01
7.340000000000000000e+02	2.180993285246349700e+01
7.350000000000000000e+02	2.259182894793136853e+01
7.360000000000000000e+02	2.336380950106881471e+01
7.370000000000000000e+02	2.411788138060342845e+01
7.380000000000000000e+02	2.484661814740802299e+01
7.390000000000000000e+02	2.554321669642139270e+01
7.400000000000000000e+02	2.620158040124319854e+01
7.410000000000000000e+02	2.681634508472277645e+01
7.420000000000000000e+02	2.738287210332887156e+01
7.430000000000000000e+02	2.789723233992889107e+01
7.440000000000000000e+02	2.835618049046235711e+01
7.450000000000000000e+02	2.875712243318642791e+01
7.460000000000000000e+02	2.909807815493476468e+01
7.470000000000000000e+02	2.937764233842918316e+01
7.480000000000000000e+02	2.959492406611992621e+01
7.490000000000000000e+02	2.974945316634539694e+01
7.500000000000000000e+02	2.984117431300784062e+01
7.510000000000000000e+02	2.987042732632015785e+01
7.520000000000000000e+02	2.983792266263822057e+01
7.530000000000000000e+02	2.974472093694180330e+01
7.540000000000000000e+02	2.959221644978135046e+01
7.550000000000000000e+02	2.938212455054630112e+01
7.560000000000000000e+02	2.911647254850991828e+01
7.570000000000000000e+02	2.879760576964044816e+01
7.580000000000000000e+02	2.842822745308068022e+01
7.590000000000000000e+02	2.801137197775231868e+01
7.600000000000000000e+02	2.755038988852227888e+01
7.610000000000000000e+02	2.704894289013446240e+01
7.620000000000000000e+02	2.651099806450591956e+01
